Timestamp,Vendor,Part No,Tx Power (dBm),Rx Power (dBm),FCS Error,Input Dropped,Output Dropped,Link Event Count,Link Status
2024-06-13 13:51:59,FINISAR,FTLF1436W4BTV,-1.3,-19.0,591465,0,0,0,up
2024-06-13 13:55:05,FINISAR,FTLF1436W4BTV,-1.3,-19.0,1863065,0,0,0,up
2024-06-13 13:56:07,FINISAR,FTLF1436W4BTV,-1.3,-19.0,597421,0,0,0,up
2024-06-13 14:00:49,FINISAR,FTLF1436W4BTV,-1.3,-19.0,2875065,0,0,0,up
2024-06-13 14:01:51,FINISAR,FTLF1436W4BTV,-1.3,-19.0,626543,0,0,0,up
2024-06-13 14:08:02,FINISAR,FTLF1436W4BTV,-1.3,-19.0,3608080,0,0,0,up
2024-06-13 14:09:03,FINISAR,FTLF1436W4BTV,-1.3,-19.0,609471,0,0,0,up
2024-06-13 14:10:05,FINISAR,FTLF1436W4BTV,-1.3,-19.0,625745,0,0,0,up
2024-06-13 14:12:08,FINISAR,FTLF1436W4BTV,-1.3,-19.0,1178315,0,0,0,up
2024-06-13 14:13:10,FINISAR,FTLF1436W4BTV,-1.3,-19.0,576075,0,0,0,up
2024-06-13 14:14:12,FINISAR,FTLF1436W4BTV,-1.3,-19.0,568248,0,0,0,up
2024-06-13 14:15:38,FINISAR,FTLF1436W4BTV,-1.3,-19.0,857032,0,0,0,up
2024-06-13 14:16:40,FINISAR,FTLF1436W4BTV,-1.3,-19.0,578199,0,0,0,up
2024-06-13 14:17:42,FINISAR,FTLF1436W4BTV,-1.3,-19.0,587094,0,0,0,up
2024-06-13 14:18:43,FINISAR,FTLF1436W4BTV,-1.3,-19.0,599839,0,0,0,up
2024-06-13 14:19:45,FINISAR,FTLF1436W4BTV,-1.3,-19.0,610344,0,0,0,up
2024-06-13 14:20:47,FINISAR,FTLF1436W4BTV,-1.3,-19.0,591362,0,0,0,up
2024-06-13 14:21:48,FINISAR,FTLF1436W4BTV,-1.3,-19.0,600854,0,0,0,up
2024-06-13 14:22:50,FINISAR,FTLF1436W4BTV,-1.3,-19.0,612470,0,0,0,up
2024-06-13 14:24:28,FINISAR,FTLF1436W4BTV,-1.3,-19.0,969676,0,0,0,up
2024-06-13 14:25:30,FINISAR,FTLF1436W4BTV,-1.3,-19.0,613241,0,0,0,up
2024-06-13 14:26:32,FINISAR,FTLF1436W4BTV,-1.3,-19.0,593637,0,0,0,up
2024-06-13 14:28:00,FINISAR,FTLF1436W4BTV,-1.3,-19.0,874709,0,0,0,up
2024-06-13 14:29:02,FINISAR,FTLF1436W4BTV,-1.3,-19.0,607897,0,0,0,up
2024-06-13 14:30:04,FINISAR,FTLF1436W4BTV,-1.3,-19.0,606967,0,0,0,up
2024-06-13 14:31:18,FINISAR,FTLF1436W4BTV,-1.3,-19.0,706103,0,0,0,up
2024-06-13 14:32:20,FINISAR,FTLF1436W4BTV,-1.3,-19.0,579651,0,0,0,up
2024-06-13 14:33:22,FINISAR,FTLF1436W4BTV,-1.3,-19.0,581296,0,0,0,up
2024-06-13 14:40:09,FINISAR,FTLF1436W4BTV,-1.3,-19.0,3999118,0,0,0,up
2024-06-13 14:41:11,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 14:42:12,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 14:43:14,FINISAR,FTLF1436W4BTV,-1.3,-11.0,246,0,0,0,up
2024-06-13 14:46:51,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 14:47:52,FINISAR,FTLF1436W4BTV,-1.3,-11.0,246,0,0,0,up
2024-06-13 14:48:53,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 14:51:15,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 14:52:16,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 14:53:17,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 14:56:44,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 14:57:46,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 15:00:23,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 15:01:24,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 15:03:07,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 15:04:09,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 15:05:10,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 15:09:58,FINISAR,FTLF1436W4BTV,-1.3,-10.8,246,0,0,0,up
2024-06-13 15:10:59,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 15:12:00,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 15:13:01,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 15:14:02,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 15:15:04,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 15:16:05,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 15:17:06,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 15:18:07,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 15:19:08,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 15:20:09,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 15:21:10,FINISAR,FTLF1436W4BTV,-1.3,-10.8,246,0,0,0,up
2024-06-13 15:22:11,FINISAR,FTLF1436W4BTV,-1.3,-10.9,246,0,0,0,up
2024-06-13 15:23:13,FINISAR,FTLF1436W4BTV,-1.3,-11.5,246,0,0,0,up
2024-06-13 15:24:14,FINISAR,FTLF1436W4BTV,-1.3,-12.6,246,0,0,0,up
2024-06-13 15:25:15,FINISAR,FTLF1436W4BTV,-1.3,-12.6,246,0,0,0,up
2024-06-13 15:26:16,FINISAR,FTLF1436W4BTV,-1.3,-13.5,246,0,0,0,up
2024-06-13 15:27:17,FINISAR,FTLF1436W4BTV,-1.3,-14.5,246,0,0,0,up
2024-06-13 15:28:18,FINISAR,FTLF1436W4BTV,-1.3,-14.5,246,0,0,0,up
2024-06-13 15:29:19,FINISAR,FTLF1436W4BTV,-1.3,-15.3,246,0,0,0,up
2024-06-13 15:30:20,FINISAR,FTLF1436W4BTV,-1.3,-16.4,247,0,0,0,up
2024-06-13 15:31:21,FINISAR,FTLF1436W4BTV,-1.3,-16.4,247,0,0,0,up
2024-06-13 15:32:23,FINISAR,FTLF1436W4BTV,-1.3,-18.0,594,0,0,0,up
2024-06-13 15:33:24,FINISAR,FTLF1436W4BTV,-1.3,-19.0,44683,0,0,0,up
2024-06-13 15:34:25,FINISAR,FTLF1436W4BTV,-1.3,-19.0,69998,0,0,0,up
2024-06-13 15:35:27,FINISAR,FTLF1436W4BTV,-1.3,-19.0,70153,0,0,0,up
2024-06-13 15:36:29,FINISAR,FTLF1436W4BTV,-1.3,-19.0,71306,0,0,0,up
2024-06-13 15:42:18,FINISAR,FTLF1436W4BTV,-1.3,-18.0,281942,0,0,0,up
2024-06-13 15:43:20,FINISAR,FTLF1436W4BTV,-1.3,-18.0,5470,0,0,0,up
2024-06-13 15:44:22,FINISAR,FTLF1436W4BTV,-1.3,-18.0,5481,0,0,0,up
2024-06-13 15:45:23,FINISAR,FTLF1436W4BTV,-1.3,-18.0,5624,0,0,0,up
2024-06-13 15:46:25,FINISAR,FTLF1436W4BTV,-1.3,-17.7,554,0,0,0,up
