Timestamp,Vendor,Part No,Tx Power (dBm),Rx Power (dBm),FCS Error,Input Dropped,Output Dropped,Link Event Count,Link Status
2024-06-10 18:47,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 18:48,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 18:49,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 18:50,FINISAR,FTLF1436W4BTV,-1.2,-11.4,0,0,0,0,up
2024-06-10 18:51,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 18:52,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 18:53,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 18:54,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 18:55,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 18:56,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 18:57,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 18:58,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 18:59,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 19:01,FINISAR,FTLF1436W4BTV,-1.2,-11.4,0,0,0,0,up
2024-06-10 19:02,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 19:03,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 19:04,FINISAR,FTLF1436W4BTV,-1.2,-11.6,0,0,0,0,up
2024-06-10 19:05,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 19:06,FINISAR,FTLF1436W4BTV,-1.2,-11.4,0,0,0,0,up
2024-06-10 19:07,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 19:08,FINISAR,FTLF1436W4BTV,-1.2,-11.4,0,0,0,0,up
2024-06-10 19:09,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 19:10,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 19:11,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 19:12,FINISAR,FTLF1436W4BTV,-1.2,-11.6,0,0,0,0,up
2024-06-10 19:13,FINISAR,FTLF1436W4BTV,-1.2,-11.6,0,0,0,0,up
2024-06-10 19:14,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 19:15,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 19:16,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 19:17,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 19:18,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
2024-06-10 19:19,FINISAR,FTLF1436W4BTV,-1.2,-11.5,0,0,0,0,up
