Timestamp,Vendor,Part No,Tx Power (dBm),Rx Power (dBm),FCS Error,Input Dropped,Output Dropped,Link Event Count,Link Status
2024-06-10 17:25,FINISAR,FTLF1436W4BTV,-1.2,-18.3,0,0,0,0,down
2024-06-10 17:26,FINISAR,FTLF1436W4BTV,-3.3,-2.3,0,0,0,0,up
2024-06-10 17:27,FINISAR,FTLF1436W4BTV,-1.2,-3.3,0,0,0,0,up
2024-06-10 17:28,FINISAR,FTLF1436W4BTV,-1.2,-4.3,0,0,0,0,up
2024-06-10 17:29,FINISAR,FTLF1436W4BTV,-1.2,-5.3,0,0,0,0,up
2024-06-10 17:30,FINISAR,FTLF1436W4BTV,-1.2,-7.3,0,0,0,0,up
2024-06-10 17:31,FINISAR,FTLF1436W4BTV,-1.2,-8.3,0,0,0,0,up
2024-06-10 17:21,FINISAR,FTLF1436W4BTV,-1,-2,0,0,0,,up
2024-06-10 17:21,FINISAR,FTLF1436W4BTV,-10,-20,100,0,0,,down
2024-06-10 17:21,FINISAR,FTLF1436W4BTV,-2,-3,1,0,0,,up
